,VJ.combi,count.seq,mouseID,analysis_type,filename,path
315,IGHV5-9_IGHJ4*01_51_1,2,m32,neg_YFP,IGHV5-9_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV5-9_IGHJ4-01_51_1.aln.fasta
77,IGHV1-62_IGHJ3*01_48_2,2,m32,neg_YFP,IGHV1-62_IGHJ3-01_48_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-62_IGHJ3-01_48_2.aln.fasta
366,IGHV2-9_IGHJ1*03_42_1,2,m32,neg_YFP,IGHV2-9_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV2-9_IGHJ1-03_42_1.aln.fasta
205,IGHV1-53*01_IGHJ2*01_45_1,3,m32,neg_YFP,IGHV1-53-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-53-01_IGHJ2-01_45_1.aln.fasta
203,IGHV1-19*01_IGHJ3*01_42_1,3,m32,neg_YFP,IGHV1-19-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-19-01_IGHJ3-01_42_1.aln.fasta
202,IGHV9-3*01_IGHJ2*01_45_3,3,m32,neg_YFP,IGHV9-3-01_IGHJ2-01_45_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV9-3-01_IGHJ2-01_45_3.aln.fasta
201,IGHV9-3*01_IGHJ2*01_45_2,3,m32,neg_YFP,IGHV9-3-01_IGHJ2-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV9-3-01_IGHJ2-01_45_2.aln.fasta
199,IGHV1-62_IGHJ3*01_51_2,3,m32,neg_YFP,IGHV1-62_IGHJ3-01_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-62_IGHJ3-01_51_2.aln.fasta
198,IGHV1-62_IGHJ3*01_51_1,3,m32,neg_YFP,IGHV1-62_IGHJ3-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-62_IGHJ3-01_51_1.aln.fasta
196,IGHV1-63*01_IGHJ2*01_42_1,3,m32,neg_YFP,IGHV1-63-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-63-01_IGHJ2-01_42_1.aln.fasta
193,IGHV6-3*01_IGHJ2*01_27_1,3,m32,neg_YFP,IGHV6-3-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV6-3-01_IGHJ2-01_27_1.aln.fasta
191,IGHV1-53*01_IGHJ2*01_42_2,3,m32,neg_YFP,IGHV1-53-01_IGHJ2-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-53-01_IGHJ2-01_42_2.aln.fasta
190,IGHV1-53*01_IGHJ2*01_42_1,3,m32,neg_YFP,IGHV1-53-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-53-01_IGHJ2-01_42_1.aln.fasta
183,IGHV1-53*01_IGHJ1*03_48_1,3,m32,neg_YFP,IGHV1-53-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/neg_YFP_MIDs/m32_neg_YFP_IGHV1-53-01_IGHJ1-03_48_1.aln.fasta
